open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
88.72,92.08,82.71,84.59,31948100.0,002222.SZ,20260629,福晶科技,NA,CNY
85.29,92.88,83.66,92.16,35448600.0,002222.SZ,20260630,福晶科技,NA,CNY
91.88,92.04,86.27,87.08,28054900.0,002222.SZ,20260701,福晶科技,NA,CNY
84.69,88.65,82.74,85.04,22240500.0,002222.SZ,20260702,福晶科技,NA,CNY
84.17,85.75,82.07,82.19,21105900.0,002222.SZ,20260703,福晶科技,NA,CNY
84.39,84.48,78.0,80.41,22018200.0,002222.SZ,20260706,福晶科技,NA,CNY
79.9,80.21,74.91,76.56,27482000.0,002222.SZ,20260707,福晶科技,NA,CNY
77.25,79.3,73.9,76.4,23507700.0,002222.SZ,20260708,福晶科技,NA,CNY
77.92,81.77,74.02,81.37,29943700.0,002222.SZ,20260709,福晶科技,NA,CNY
81.57,84.5,77.44,77.45,27779800.0,002222.SZ,20260710,福晶科技,NA,CNY
77.0,77.65,70.8,71.09,24937500.0,002222.SZ,20260713,福晶科技,NA,CNY
72.0,73.73,68.77,73.12,27531400.0,002222.SZ,20260714,福晶科技,NA,CNY
73.68,74.35,69.21,69.81,19466900.0,002222.SZ,20260715,福晶科技,NA,CNY
68.58,70.29,65.31,65.93,22650500.0,002222.SZ,20260716,福晶科技,NA,CNY
66.12,66.48,59.34,60.05,28755100.0,002222.SZ,20260717,福晶科技,NA,CNY
62.23,62.86,54.05,55.15,31599600.0,002222.SZ,20260720,福晶科技,NA,CNY
56.55,59.86,49.65,59.58,39781900.0,002222.SZ,20260721,福晶科技,NA,CNY
58.86,61.11,57.04,57.52,27569300.0,002222.SZ,20260722,福晶科技,NA,CNY
58.0,59.65,56.74,57.3,19702700.0,002222.SZ,20260723,福晶科技,NA,CNY
56.78,57.87,55.61,55.99,15542700.0,002222.SZ,20260724,福晶科技,NA,CNY
55.98,57.89,54.89,57.29,18776300.0,002222.SZ,20260727,福晶科技,NA,CNY
63.02,63.02,57.9,58.4,69265200.0,002222.SZ,20260728,福晶科技,NA,CNY
56.53,56.53,52.56,52.56,40651700.0,002222.SZ,20260729,福晶科技,NA,CNY
49.94,51.48,47.3,47.3,45822300.0,002222.SZ,20260730,福晶科技,NA,CNY
49.83,51.9,49.01,49.03,44533900.0,002222.SZ,20260731,福晶科技,NA,CNY
54.41,56.34,54.41,55.61,17920800.0,603650.SH,20260506,彤程新材,NA,CNY
56.06,56.85,55.15,56.48,15044100.0,603650.SH,20260507,彤程新材,NA,CNY
55.57,56.04,54.84,55.05,12769200.0,603650.SH,20260508,彤程新材,NA,CNY
55.49,57.32,54.67,56.8,21594500.0,603650.SH,20260511,彤程新材,NA,CNY
56.81,56.83,55.17,56.32,15369200.0,603650.SH,20260512,彤程新材,NA,CNY
55.47,58.12,54.97,57.98,22719700.0,603650.SH,20260513,彤程新材,NA,CNY
58.43,58.54,56.06,56.08,17195600.0,603650.SH,20260514,彤程新材,NA,CNY
56.12,58.93,55.96,57.03,23621200.0,603650.SH,20260515,彤程新材,NA,CNY
57.37,60.39,56.66,59.45,28264100.0,603650.SH,20260518,彤程新材,NA,CNY
58.35,59.88,57.89,59.88,21462900.0,603650.SH,20260519,彤程新材,NA,CNY
59.37,62.7,59.33,62.28,27848600.0,603650.SH,20260520,彤程新材,NA,CNY
63.56,63.79,56.14,57.01,35617300.0,603650.SH,20260521,彤程新材,NA,CNY
56.48,59.02,56.48,58.28,20717300.0,603650.SH,20260522,彤程新材,NA,CNY
58.83,62.94,57.44,61.29,28278100.0,603650.SH,20260525,彤程新材,NA,CNY
61.21,61.21,57.85,59.03,20214700.0,603650.SH,20260526,彤程新材,NA,CNY
58.93,59.1,54.77,55.35,20531600.0,603650.SH,20260527,彤程新材,NA,CNY
54.96,57.09,53.49,56.68,16254500.0,603650.SH,20260528,彤程新材,NA,CNY
56.02,56.33,51.81,52.18,18356900.0,603650.SH,20260529,彤程新材,NA,CNY
52.01,52.92,50.78,50.89,9924100.0,603650.SH,20260601,彤程新材,NA,CNY
51.31,53.03,49.85,52.32,12484900.0,603650.SH,20260602,彤程新材,NA,CNY
52.0,53.71,51.6,52.6,11303700.0,603650.SH,20260603,彤程新材,NA,CNY
52.01,53.89,51.7,53.65,11402400.0,603650.SH,20260604,彤程新材,NA,CNY
53.0,56.75,51.26,54.82,21853100.0,603650.SH,20260605,彤程新材,NA,CNY
51.72,53.58,51.71,51.96,13830300.0,603650.SH,20260608,彤程新材,NA,CNY
52.8,56.33,52.0,56.06,20414300.0,603650.SH,20260609,彤程新材,NA,CNY
55.51,60.97,55.42,59.77,35879400.0,603650.SH,20260610,彤程新材,NA,CNY
59.38,65.75,59.0,64.3,55101000.0,603650.SH,20260611,彤程新材,NA,CNY
65.59,66.8,59.08,59.43,52550100.0,603650.SH,20260612,彤程新材,NA,CNY
61.5,62.68,59.61,62.06,30550500.0,603650.SH,20260615,彤程新材,NA,CNY
62.04,64.58,62.01,63.99,24535100.0,603650.SH,20260616,彤程新材,NA,CNY
62.0,68.47,62.0,67.82,31358500.0,603650.SH,20260617,彤程新材,NA,CNY
66.8,67.0,65.15,65.98,29177300.0,603650.SH,20260618,彤程新材,NA,CNY
66.9,69.85,66.39,69.16,33324800.0,603650.SH,20260622,彤程新材,NA,CNY
73.86,73.97,68.98,70.2,38655400.0,603650.SH,20260623,彤程新材,NA,CNY
69.92,77.22,69.3,77.22,36941600.0,603650.SH,20260624,彤程新材,NA,CNY
